327.087	59132
327.244	59090
327.401	58984
327.558	59134
327.715	58947
327.873	59032
328.030	59048
328.187	58868
328.344	59110
328.501	59102
328.658	58949
328.815	59012
328.973	59062
329.130	58852
329.287	58834
329.444	58979
329.601	59160
329.758	58904
329.915	58968
330.072	59019
330.229	59051
330.386	58959
330.543	58995
330.700	58905
330.857	59136
331.014	59018
331.171	58989
331.328	59092
331.485	59096
331.642	59155
331.799	59029
331.956	59128
332.113	59124
332.270	58906
332.427	58952
332.584	59098
332.741	58939
332.897	58972
333.054	58868
333.211	59007
333.368	59043
333.525	58814
333.682	59100
333.839	59154
333.995	58974
334.152	59074
334.309	58961
334.466	59048
334.623	59028
334.779	59057
334.936	59080
335.093	58939
335.250	59152
335.406	59096
335.563	58918
335.720	58956
335.877	59123
336.033	58904
336.190	58958
336.347	59013
336.504	59223
336.660	58878
336.817	58944
336.974	59077
337.130	59073
337.287	59114
337.443	58983
337.600	59240
337.757	59160
337.913	58909
338.070	59021
338.227	59046
338.383	58960
338.540	59097
338.696	58959
338.853	59105
339.009	58951
339.166	58958
339.322	59093
339.479	58915
339.635	59038
339.792	59211
339.949	59047
340.105	59152
340.261	59144
340.418	59075
340.574	59161
340.731	59113
340.887	59040
341.044	58905
341.200	59040
341.357	59035
341.513	58890
341.669	59043
341.826	59011
341.982	59069
342.139	58972
342.295	59088
342.451	58996
342.608	59169
342.764	59050
342.920	59096
343.077	59028
343.233	59015
343.389	59030
343.546	59036
343.702	59277
343.858	58963
344.014	59001
344.171	59109
344.327	59002
344.483	58895
344.639	59076
344.796	59067
344.952	59037
345.108	59197
345.264	59015
345.421	59120
345.577	59028
345.733	58990
345.889	59004
346.045	59055
346.201	58966
346.358	58732
346.514	59204
346.670	58896
346.826	59099
346.982	59121
347.138	59057
347.294	59121
347.450	59056
347.606	59096
347.762	59061
347.918	58856
348.075	59019
348.231	59073
348.387	58990
348.543	59073
348.699	59002
348.855	58968
349.011	58997
349.167	58980
349.323	58993
349.479	59081
349.635	59104
349.790	59084
349.946	59229
350.102	59084
350.258	59050
350.414	59073
350.570	59179
350.726	59071
350.882	59252
351.038	59105
351.194	59092
351.350	59062
351.505	58943
351.661	59075
351.817	59050
351.973	58993
352.129	59033
352.285	59024
352.440	59093
352.596	58982
352.752	59056
352.908	59060
353.063	59146
353.219	59081
353.375	59169
353.531	59070
353.686	59138
353.842	59052
353.998	58926
354.154	59065
354.309	58963
354.465	59039
354.621	58959
354.776	59137
354.932	59023
355.088	59017
355.243	59017
355.399	58962
355.555	59159
355.710	59251
355.866	59009
356.021	59192
356.177	59066
356.333	59134
356.488	58977
356.644	58979
356.799	59171
356.955	59072
357.110	59094
357.266	59105
357.422	59086
357.577	59019
357.733	59149
357.888	59167
358.044	59036
358.199	59144
358.355	59000
358.510	59303
358.665	59078
358.821	59051
358.976	59062
359.132	59014
359.287	59238
359.443	59149
359.598	59085
359.753	59175
359.909	58979
360.064	58889
360.220	59024
360.375	58855
360.530	59066
360.686	58914
360.841	58922
360.996	59029
361.152	59018
361.307	59003
361.462	59105
361.617	58901
361.773	59258
361.928	58995
362.083	59082
362.239	59245
362.394	59067
362.549	59119
362.704	59013
362.860	58918
363.015	58923
363.170	58892
363.325	58998
363.480	59120
363.636	59117
363.791	59026
363.946	59076
364.101	58943
364.256	58684
364.411	59090
364.566	58978
364.722	59176
364.877	59039
365.032	59101
365.187	59189
365.342	58979
365.497	59014
365.652	59034
365.807	59120
365.962	58894
366.117	58961
366.272	59123
366.427	59100
366.582	59052
366.737	59046
366.892	59114
367.047	59124
367.202	59060
367.357	58985
367.512	59008
367.667	59085
367.822	59066
367.977	59049
368.132	59088
368.287	59067
368.442	59077
368.597	59141
368.752	59081
368.906	59060
369.061	59134
369.216	58984
369.371	59069
369.526	59029
369.681	59033
369.836	59182
369.990	58960
370.145	58992
370.300	59039
370.455	59158
370.610	58965
370.764	59045
370.919	59149
371.074	59140
371.229	59084
371.383	59054
371.538	59040
371.693	58961
371.848	59057
372.002	59045
372.157	58989
372.312	59074
372.466	58846
372.621	58883
372.776	59061
372.930	59235
373.085	59063
373.240	59107
373.394	59068
373.549	59113
373.704	58955
373.858	58916
374.013	59088
374.167	59036
374.322	59173
374.477	58987
374.631	59119
374.786	59039
374.940	59014
375.095	59081
375.249	59039
375.404	59053
375.558	59258
375.713	59045
375.867	59290
376.022	59058
376.176	58952
376.331	59274
376.485	59072
376.640	59106
376.794	59144
376.949	59158
377.103	59267
377.257	58958
377.412	59072
377.566	58979
377.721	59120
377.875	59158
378.029	59126
378.184	58931
378.338	59201
378.492	58924
378.647	58999
378.801	59042
378.955	59058
379.110	59141
379.264	59082
379.418	59079
379.573	58973
379.727	59093
379.881	59028
380.035	59066
380.190	59121
380.344	59322
380.498	58942
380.652	59001
380.807	59075
380.961	58984
381.115	59173
381.269	59091
381.423	59038
381.578	59069
381.732	59024
381.886	59052
382.040	59251
382.194	59022
