20,55051	20,65152	20,75253	20,85354	20,95455	21,05556	21,15657	21,25758	21,35859	21,45960	21,56061	21,66162	21,76263	21,86364	21,96465	22,06566	22,16667	22,26768	22,36869	22,46970	22,57071	22,67172	22,77273	22,87374	22,97475	23,07576	23,17677	23,27778	23,37879	23,47980	23,58081	23,68182	23,78283	23,88384	23,98485	24,08586	24,18687	24,28788	24,38889	24,48990	24,59091	24,69192	24,79293	24,89394	24,99495	25,09596	25,19697	25,29798	25,39899	25,50000	25,60101	25,70202	25,80303	25,90404	26,00505	26,10606	26,20707	26,30808	26,40909	26,51010	26,61111	26,71212	26,81313	26,91414	27,01515	27,11616	27,21717	27,31818	27,41919	27,52020	27,62121	27,72222	27,82323	27,92424	28,02525	28,12626	28,22727	28,32828	28,42929	28,53030	28,63131	28,73232	28,83333	28,93434	29,03535	29,13636	29,23737	29,33838	29,43939	29,54040	29,64141	29,74242	29,84343	29,94444	30,04545	30,14646	30,24747	30,34848	30,44949
17,55051	17,65152	17,75253	17,85354	17,95455	18,05556	18,15657	18,25758	18,35859	18,45960	18,56061	18,66162	18,76263	18,86364	18,96465	19,06566	19,16667	19,26768	19,36869	19,46970	19,57071	19,67172	19,77273	19,87374	19,97475	20,07576	20,17677	20,27778	20,37879	20,47980	20,58081	20,68182	20,78283	20,88384	20,98485	21,08586	21,18687	21,28788	21,38889	21,48990	21,59091	21,69192	21,79293	21,89394	21,99495	22,09596	22,19697	22,29798	22,39899	22,50000	22,60101	22,70202	22,80303	22,90404	23,00505	23,10606	23,20707	23,30808	23,40909	23,51010	23,61111	23,71212	23,81313	23,91414	24,01515	24,11616	24,21717	24,31818	24,41919	24,52020	24,62121	24,72222	24,82323	24,92424	25,02525	25,12626	25,22727	25,32828	25,42929	25,53030	25,63131	25,73232	25,83333	25,93434	26,03535	26,13636	26,23737	26,33838	26,43939	26,54040	26,64141	26,74242	26,84343	26,94444	27,04545	27,14646	27,24747	27,34848	27,44949
-0,00057	-0,00060	-0,00052	-0,00060	-0,00064	-0,00054	-0,00053	-0,00061	-0,00063	-0,00056	-0,00041	-0,00050	-0,00066	-0,00043	-0,00053	-0,00051	-0,00067	-0,00048	-0,00063	-0,00056	-0,00060	-0,00050	-0,00052	-0,00054	-0,00067	-0,00044	-0,00072	-0,00051	-0,00063	-0,00049	-0,00059	-0,00058	-0,00055	-0,00045	-0,00057	-0,00071	-0,00055	-0,00062	-0,00033	-0,00057	-0,00054	-0,00057	-0,00047	-0,00065	-0,00047	-0,00048	-0,00054	-0,00055	-0,00064	-0,00050	-0,00041	-0,00042	-0,00051	-0,00045	-0,00055	-0,00040	-0,00038	-0,00044	-0,00030	-0,00024	-0,00032	-0,00025	-0,00028	-0,00042	-0,00027	-0,00023	-0,00029	-0,00018	-0,00040	-0,00037	-0,00043	-0,00050	-0,00046	-0,00055	-0,00045	-0,00052	-0,00058	-0,00056	-0,00055	-0,00051	-0,00061	-0,00047	-0,00058	-0,00049	-0,00050	-0,00049	-0,00055	-0,00057	-0,00053	-0,00058	-0,00063	-0,00063	-0,00043	-0,00053	-0,00059	-0,00060	-0,00062	-0,00055	-0,00053
-0,00052	-0,00061	-0,00055	-0,00048	-0,00044	-0,00067	-0,00061	-0,00046	-0,00055	-0,00047	-0,00046	-0,00059	-0,00044	-0,00054	-0,00060	-0,00062	-0,00050	-0,00049	-0,00052	-0,00055	-0,00046	-0,00057	-0,00063	-0,00045	-0,00059	-0,00048	-0,00069	-0,00064	-0,00060	-0,00051	-0,00051	-0,00067	-0,00065	-0,00055	-0,00061	-0,00043	-0,00057	-0,00057	-0,00048	-0,00060	-0,00074	-0,00046	-0,00056	-0,00054	-0,00062	-0,00063	-0,00049	-0,00052	-0,00062	-0,00051	-0,00068	-0,00045	-0,00055	-0,00058	-0,00059	-0,00057	-0,00041	-0,00040	-0,00045	-0,00027	-0,00029	-0,00030	-0,00022	-0,00024	-0,00032	-0,00029	-0,00038	-0,00042	-0,00032	-0,00048	-0,00044	-0,00040	-0,00050	-0,00059	-0,00061	-0,00055	-0,00055	-0,00049	-0,00059	-0,00073	-0,00057	-0,00072	-0,00051	-0,00057	-0,00059	-0,00047	-0,00053	-0,00052	-0,00048	-0,00053	-0,00059	-0,00055	-0,00057	-0,00049	-0,00054	-0,00053	-0,00060	-0,00059	-0,00062
-0,00053	-0,00055	-0,00055	-0,00045	-0,00051	-0,00057	-0,00042	-0,00051	-0,00044	-0,00063	-0,00061	-0,00060	-0,00056	-0,00045	-0,00057	-0,00061	-0,00052	-0,00046	-0,00057	-0,00062	-0,00044	-0,00066	-0,00057	-0,00054	-0,00059	-0,00057	-0,00052	-0,00049	-0,00055	-0,00055	-0,00057	-0,00054	-0,00071	-0,00056	-0,00055	-0,00048	-0,00052	-0,00044	-0,00056	-0,00055	-0,00050	-0,00054	-0,00059	-0,00056	-0,00050	-0,00050	-0,00044	-0,00063	-0,00050	-0,00035	-0,00046	-0,00067	-0,00050	-0,00044	-0,00039	-0,00038	-0,00042	-0,00037	-0,00038	-0,00038	-0,00022	-0,00014	-0,00022	-0,00030	-0,00020	-0,00026	-0,00017	-0,00038	-0,00034	-0,00043	-0,00028	-0,00039	-0,00052	-0,00065	-0,00062	-0,00050	-0,00057	-0,00066	-0,00052	-0,00060	-0,00056	-0,00056	-0,00062	-0,00054	-0,00062	-0,00057	-0,00058	-0,00075	-0,00054	-0,00057	-0,00045	-0,00051	-0,00044	-0,00051	-0,00066	-0,00056	-0,00068	-0,00053	-0,00062
-0,00066	-0,00068	-0,00052	-0,00052	-0,00049	-0,00049	-0,00053	-0,00058	-0,00059	-0,00051	-0,00050	-0,00062	-0,00070	-0,00047	-0,00049	-0,00041	-0,00051	-0,00062	-0,00047	-0,00051	-0,00059	-0,00042	-0,00057	-0,00051	-0,00042	-0,00039	-0,00065	-0,00053	-0,00065	-0,00058	-0,00061	-0,00052	-0,00053	-0,00054	-0,00064	-0,00056	-0,00049	-0,00047	-0,00058	-0,00056	-0,00060	-0,00046	-0,00068	-0,00058	-0,00050	-0,00043	-0,00060	-0,00052	-0,00057	-0,00063	-0,00051	-0,00050	-0,00047	-0,00056	-0,00056	-0,00045	-0,00033	-0,00046	-0,00035	-0,00034	-0,00033	-0,00042	-0,00027	-0,00034	-0,00006	-0,00037	-0,00029	-0,00043	-0,00045	-0,00030	-0,00047	-0,00049	-0,00051	-0,00054	-0,00050	-0,00060	-0,00061	-0,00052	-0,00062	-0,00043	-0,00063	-0,00057	-0,00043	-0,00060	-0,00054	-0,00042	-0,00062	-0,00070	-0,00050	-0,00056	-0,00056	-0,00059	-0,00053	-0,00055	-0,00063	-0,00045	-0,00062	-0,00051	-0,00051
-0,00052	-0,00059	-0,00063	-0,00056	-0,00030	-0,00052	-0,00063	-0,00055	-0,00063	-0,00056	-0,00051	-0,00048	-0,00043	-0,00060	-0,00060	-0,00050	-0,00052	-0,00052	-0,00067	-0,00065	-0,00057	-0,00046	-0,00068	-0,00058	-0,00063	-0,00061	-0,00055	-0,00051	-0,00051	-0,00054	-0,00045	-0,00047	-0,00055	-0,00054	-0,00059	-0,00056	-0,00054	-0,00050	-0,00045	-0,00050	-0,00063	-0,00061	-0,00046	-0,00051	-0,00061	-0,00062	-0,00059	-0,00051	-0,00054	-0,00060	-0,00046	-0,00065	-0,00069	-0,00047	-0,00052	-0,00046	-0,00055	-0,00048	-0,00038	-0,00034	-0,00032	-0,00032	-0,00038	-0,00031	-0,00030	-0,00034	-0,00024	-0,00032	-0,00031	-0,00029	-0,00037	-0,00057	-0,00020	-0,00041	-0,00054	-0,00039	-0,00044	-0,00038	-0,00058	-0,00054	-0,00060	-0,00061	-0,00055	-0,00054	-0,00065	-0,00057	-0,00050	-0,00055	-0,00052	-0,00039	-0,00063	-0,00057	-0,00064	-0,00063	-0,00050	-0,00048	-0,00069	-0,00055	-0,00047
-0,00062	-0,00051	-0,00056	-0,00056	-0,00039	-0,00053	-0,00058	-0,00053	-0,00056	-0,00057	-0,00061	-0,00057	-0,00058	-0,00059	-0,00043	-0,00078	-0,00065	-0,00049	-0,00043	-0,00054	-0,00053	-0,00059	-0,00054	-0,00065	-0,00047	-0,00065	-0,00054	-0,00058	-0,00056	-0,00046	-0,00057	-0,00055	-0,00063	-0,00060	-0,00051	-0,00054	-0,00041	-0,00046	-0,00057	-0,00066	-0,00051	-0,00061	-0,00067	-0,00052	-0,00053	-0,00060	-0,00046	-0,00044	-0,00052	-0,00056	-0,00050	-0,00054	-0,00045	-0,00050	-0,00058	-0,00047	-0,00038	-0,00043	-0,00028	-0,00035	-0,00026	-0,00045	-0,00031	-0,00033	-0,00033	-0,00027	-0,00035	-0,00041	-0,00028	-0,00035	-0,00033	-0,00041	-0,00039	-0,00040	-0,00059	-0,00052	-0,00057	-0,00058	-0,00055	-0,00055	-0,00060	-0,00066	-0,00045	-0,00057	-0,00055	-0,00057	-0,00062	-0,00049	-0,00070	-0,00047	-0,00058	-0,00051	-0,00056	-0,00052	-0,00051	-0,00055	-0,00057	-0,00056	-0,00056
-0,00051	-0,00078	-0,00046	-0,00058	-0,00038	-0,00049	-0,00056	-0,00057	-0,00044	-0,00057	-0,00063	-0,00055	-0,00061	-0,00052	-0,00056	-0,00050	-0,00061	-0,00068	-0,00052	-0,00063	-0,00046	-0,00057	-0,00043	-0,00058	-0,00064	-0,00055	-0,00058	-0,00045	-0,00070	-0,00054	-0,00066	-0,00057	-0,00065	-0,00051	-0,00051	-0,00047	-0,00056	-0,00061	-0,00051	-0,00050	-0,00047	-0,00052	-0,00074	-0,00047	-0,00053	-0,00053	-0,00057	-0,00060	-0,00064	-0,00065	-0,00057	-0,00053	-0,00060	-0,00062	-0,00060	-0,00046	-0,00047	-0,00053	-0,00056	-0,00036	-0,00040	-0,00043	-0,00039	-0,00034	-0,00039	-0,00018	-0,00030	-0,00031	-0,00044	-0,00041	-0,00035	-0,00035	-0,00057	-0,00061	-0,00048	-0,00052	-0,00058	-0,00061	-0,00042	-0,00050	-0,00059	-0,00047	-0,00060	-0,00063	-0,00054	-0,00051	-0,00050	-0,00060	-0,00065	-0,00064	-0,00053	-0,00071	-0,00057	-0,00059	-0,00053	-0,00049	-0,00060	-0,00055	-0,00055
-0,00055	-0,00076	-0,00052	-0,00056	-0,00068	-0,00061	-0,00047	-0,00042	-0,00041	-0,00043	-0,00054	-0,00054	-0,00049	-0,00046	-0,00064	-0,00048	-0,00051	-0,00049	-0,00067	-0,00050	-0,00049	-0,00047	-0,00050	-0,00069	-0,00060	-0,00053	-0,00046	-0,00060	-0,00052	-0,00047	-0,00058	-0,00070	-0,00053	-0,00052	-0,00061	-0,00052	-0,00051	-0,00056	-0,00051	-0,00054	-0,00045	-0,00051	-0,00055	-0,00050	-0,00064	-0,00054	-0,00056	-0,00076	-0,00054	-0,00055	-0,00057	-0,00065	-0,00053	-0,00057	-0,00043	-0,00053	-0,00058	-0,00062	-0,00055	-0,00042	-0,00031	-0,00043	-0,00039	-0,00045	-0,00029	-0,00037	-0,00026	-0,00033	-0,00047	-0,00044	-0,00037	-0,00044	-0,00049	-0,00049	-0,00054	-0,00045	-0,00044	-0,00049	-0,00056	-0,00067	-0,00054	-0,00052	-0,00050	-0,00061	-0,00052	-0,00070	-0,00060	-0,00056	-0,00060	-0,00071	-0,00048	-0,00059	-0,00052	-0,00053	-0,00053	-0,00052	-0,00038	-0,00046	-0,00057
-0,00055	-0,00040	-0,00057	-0,00051	-0,00056	-0,00042	-0,00050	-0,00058	-0,00060	-0,00046	-0,00057	-0,00069	-0,00069	-0,00055	-0,00057	-0,00068	-0,00059	-0,00073	-0,00065	-0,00064	-0,00065	-0,00060	-0,00060	-0,00053	-0,00051	-0,00052	-0,00055	-0,00049	-0,00058	-0,00062	-0,00057	-0,00045	-0,00063	-0,00058	-0,00058	-0,00053	-0,00064	-0,00054	-0,00056	-0,00058	-0,00050	-0,00052	-0,00056	-0,00065	-0,00054	-0,00053	-0,00069	-0,00056	-0,00045	-0,00062	-0,00041	-0,00048	-0,00044	-0,00048	-0,00058	-0,00050	-0,00048	-0,00045	-0,00044	-0,00046	-0,00059	-0,00048	-0,00041	-0,00047	-0,00042	-0,00043	-0,00027	-0,00041	-0,00031	-0,00044	-0,00040	-0,00057	-0,00047	-0,00052	-0,00047	-0,00047	-0,00060	-0,00058	-0,00066	-0,00052	-0,00051	-0,00065	-0,00058	-0,00059	-0,00065	-0,00064	-0,00056	-0,00056	-0,00051	-0,00047	-0,00057	-0,00058	-0,00055	-0,00037	-0,00054	-0,00052	-0,00049	-0,00053	-0,00049
-0,00052	-0,00043	-0,00063	-0,00051	-0,00044	-0,00038	-0,00056	-0,00052	-0,00059	-0,00051	-0,00049	-0,00060	-0,00060	-0,00054	-0,00049	-0,00045	-0,00040	-0,00055	-0,00048	-0,00064	-0,00057	-0,00050	-0,00059	-0,00053	-0,00057	-0,00057	-0,00050	-0,00063	-0,00050	-0,00055	-0,00061	-0,00049	-0,00048	-0,00048	-0,00055	-0,00061	-0,00050	-0,00068	-0,00058	-0,00053	-0,00060	-0,00061	-0,00059	-0,00041	-0,00045	-0,00054	-0,00053	-0,00048	-0,00064	-0,00057	-0,00043	-0,00055	-0,00051	-0,00053	-0,00042	-0,00048	-0,00049	-0,00042	-0,00047	-0,00051	-0,00049	-0,00044	-0,00041	-0,00033	-0,00046	-0,00045	-0,00030	-0,00041	-0,00037	-0,00042	-0,00059	-0,00051	-0,00039	-0,00049	-0,00048	-0,00043	-0,00058	-0,00064	-0,00066	-0,00052	-0,00054	-0,00056	-0,00053	-0,00053	-0,00061	-0,00051	-0,00051	-0,00056	-0,00056	-0,00058	-0,00062	-0,00053	-0,00059	-0,00073	-0,00061	-0,00057	-0,00052	-0,00065	-0,00054
-0,00050	-0,00067	-0,00057	-0,00046	-0,00051	-0,00057	-0,00045	-0,00048	-0,00047	-0,00055	-0,00050	-0,00054	-0,00052	-0,00065	-0,00048	-0,00055	-0,00054	-0,00062	-0,00054	-0,00053	-0,00048	-0,00069	-0,00052	-0,00064	-0,00051	-0,00060	-0,00062	-0,00057	-0,00057	-0,00062	-0,00047	-0,00063	-0,00067	-0,00057	-0,00059	-0,00059	-0,00061	-0,00052	-0,00053	-0,00049	-0,00051	-0,00057	-0,00062	-0,00066	-0,00052	-0,00053	-0,00058	-0,00060	-0,00049	-0,00052	-0,00045	-0,00045	-0,00047	-0,00054	-0,00060	-0,00048	-0,00042	-0,00061	-0,00061	-0,00050	-0,00051	-0,00042	-0,00052	-0,00039	-0,00039	-0,00049	-0,00030	-0,00045	-0,00041	-0,00041	-0,00047	-0,00061	-0,00042	-0,00047	-0,00062	-0,00045	-0,00049	-0,00052	-0,00059	-0,00065	-0,00051	-0,00056	-0,00062	-0,00056	-0,00050	-0,00047	-0,00064	-0,00062	-0,00048	-0,00058	-0,00048	-0,00057	-0,00056	-0,00052	-0,00051	-0,00061	-0,00046	-0,00055	-0,00063
